gene_symbol,wilcoxon_score,log2fc,pval,pval_adj
BCAT1,6.9029675,3.4609833,5.092732178075019e-12,4.0759678560081975e-11
IL20RB,6.902257,4.9525867,5.118280223555405e-12,4.09531286025223e-11
RPS6KA1,6.901173,0.72391695,5.157487684948137e-12,4.124464264028051e-11
ERAP2,6.8960223,1.3792766,5.347876124889407e-12,4.272122536844082e-11
CCND2,6.8937626,3.8548775,5.433559645448623e-12,4.3359105995202333e-11
FAM161A,6.888906,0.81821734,5.622300501095003e-12,4.480510876415377e-11
DIAPH3,6.887472,1.1469644,5.679247181049611e-12,4.523467892690814e-11
LINC01605,6.886391,3.314671,5.72255905504477e-12,4.5567447344308014e-11
ADO,6.882866,0.724544,5.866017969503502e-12,4.668477309615836e-11
ANKS1A,6.8791213,0.6638869,6.0222849664542175e-12,4.788997028820092e-11
OTX1,6.8767877,3.131894,6.121727820140483e-12,4.865472688485351e-11
SPOCK2,6.876215,2.9004474,6.146370431623371e-12,4.8824480909286056e-11
SPIRE1,6.8757906,0.88176596,6.16469506048735e-12,4.895696534013632e-11
SLC19A1,6.8580027,0.5024337,6.982995877468883e-12,5.5293053641752945e-11
ZNF276,6.849933,0.92193377,7.3884591771913e-12,5.841027830774499e-11
KLHL23,6.8480287,0.60562634,7.487455978485019e-12,5.917717400539476e-11
BTN3A1,6.837211,1.1371318,8.074967156171093e-12,6.371894863440422e-11
FUOM,6.8284435,0.5901462,8.584076178536599e-12,6.762860016333564e-11
DPP4,6.8239217,6.8082333,8.858806081841594e-12,6.971913214171417e-11
CDKN3,6.8233542,0.52930784,8.893885854828328e-12,6.99766891033635e-11
TRAF3,6.8166447,0.69951946,9.319141450570432e-12,7.32644190242757e-11
IFIT3,6.8134136,1.6303949,9.530955932640249e-12,7.487025435804294e-11
KBTBD6,6.811865,1.311363,9.63417193229888e-12,7.56610760863821e-11
ADCY7,6.795797,2.5522988,1.0771544771137955e-11,8.434825933111531e-11
CRABP1,6.7904315,1.1843022,1.1179858386243639e-11,8.745349365908501e-11
MAPRE3,6.789826,0.7650931,1.1226903294049163e-11,8.779839969541393e-11
TMEM173,6.785051,0.97736174,1.1604554947375723e-11,9.070405684813941e-11
SOX7,6.783747,3.9959257,1.1709805493202462e-11,9.143057949826385e-11
PLCG2,6.7798543,1.495543,1.2029709195789923e-11,9.385445907069582e-11
RAD51AP1,6.7695174,0.5920409,1.2921267357814064e-11,1.0075741997112132e-10
SGOL1,6.7627745,1.0529746,1.3537399683083416e-11,1.0547890586402493e-10
TUBGCP4,6.7522583,0.52237207,1.4556126019952914e-11,1.1306094434463428e-10
LINC00936,6.751223,0.92207766,1.466038232911836e-11,1.1384098923783655e-10
ZNF365,6.748585,2.3024817,1.4929360053571037e-11,1.1582907812287183e-10
VSNL1,6.74856,1.1403549,1.4931989925166235e-11,1.1582907812287183e-10
ZNRF1,6.744613,0.5002177,1.5343532287372085e-11,1.1899041353688945e-10
FAM216A,6.743527,1.6283528,1.5458749289482937e-11,1.198526708276913e-10
C10orf54,6.7358356,1.5056647,1.6299073425739993e-11,1.2613751956468693e-10
FLNC,6.731319,6.787518,1.6813221749631997e-11,1.2984610968358652e-10
CLDN23,6.728824,0.78682035,1.7103985068271094e-11,1.3205733264993622e-10
SUV39H2,6.728006,0.5494812,1.7200384841575838e-11,1.3276714498820727e-10
EXOSC6,6.725823,0.7332595,1.7460263826447414e-11,1.347031718608617e-10
NEXN,6.716092,3.2962596,1.8666309077751534e-11,1.4382103337879927e-10
RTP4,6.714034,1.3413974,1.8931587432739875e-11,1.45827173351724e-10
PFKM,6.7068696,0.77238023,1.9884405042380343e-11,1.5292887095837938e-10
FHOD3,6.696295,4.2497435,2.1377035374379763e-11,1.6415376879814916e-10
AXL,6.6949067,4.2438397,2.1580917844312167e-11,1.656765892757381e-10
MSRA,6.6942677,0.6033405,2.16754252329226e-11,1.6635916841778204e-10
ADAMTS12,6.6825733,6.486852,2.3478216856708314e-11,1.7987060597797174e-10
BTN3A3,6.670284,1.4006284,2.5530949321763484e-11,1.9529501316799428e-10
USP31,6.6553864,0.94252145,2.8255639822349307e-11,2.1558248366382137e-10
MSC-AS1,6.6505246,5.61063,2.920497285818685e-11,2.2248307916793996e-10
DNM1,6.6491904,1.7873424,2.947092936891805e-11,2.2433669813774717e-10
TNF,6.646167,1.0508728,3.008246646425983e-11,2.288160591920792e-10
MMP11,6.64598,2.577393,3.0120607076797984e-11,2.2904757294486817e-10
CEP152,6.6440144,1.4262705,3.052527610350458e-11,2.3194685264132417e-10
KHDRBS3,6.634549,1.2768464,3.254960609968698e-11,2.46887101571937e-10
TSPAN2,6.6225533,3.817212,3.530469587826469e-11,2.6737506942140704e-10
TRAF3IP3,6.6192994,3.5605793,3.6090560150899995e-11,2.731875318143354e-10
CTA-293F17.1,6.6106853,0.79743344,3.825454151575666e-11,2.89273215383518e-10
LMBR1L,6.61057,0.66059524,3.828427962744155e-11,2.8942448160760734e-10
ANTXR2,6.6095834,3.0130181,3.8540297512864646e-11,2.912118591994929e-10
AL589743.1,6.5967336,2.215231,4.2031443985057844e-11,3.173491427139982e-10
CDKN2C,6.5895305,0.81671727,4.4121913140674566e-11,3.3262597449586126e-10
TAF1A,6.5894694,0.59286445,4.4140146711180683e-11,3.326790829311877e-10
HELLS,6.587473,0.63391364,4.4737537679981495e-11,3.370960993002762e-10
KANK2,6.585201,0.8374921,4.54271681142893e-11,3.420324106209582e-10
AC016735.2,6.583802,4.400828,4.585665359648716e-11,3.4517870414793745e-10
SEL1L3,6.5813513,2.5839393,4.661923486902766e-11,3.5065259558836313e-10
MGAT5,6.557083,1.0326643,5.4870386319801586e-11,4.1156942392700817e-10
MOXD1,6.550049,4.491822,5.751828450498997e-11,4.30887163816293e-10
RP11-23P13.6,6.5497675,0.9234168,5.762668116657018e-11,4.315904562029298e-10
RP11-680F8.1,6.547932,2.909538,5.833914062717428e-11,4.3661138476805227e-10
AATK,6.543147,1.4988668,6.023745674729962e-11,4.501232222838551e-10
CLEC2L,6.5428176,2.2999756,6.037047266821134e-11,4.5100383513666535e-10
VGF,6.5384464,1.9081696,6.216108639334193e-11,4.63565483253884e-10
RAB11FIP5,6.536289,0.59066874,6.306391864928802e-11,4.701804145434505e-10
CDCA5,6.5335207,0.82486564,6.424121645525963e-11,4.782383797857372e-10
SLC25A19,6.532161,0.5992574,6.482738454610924e-11,4.824812577495534e-10
HEG1,6.511814,2.6744657,7.424845947385077e-11,5.509432107651622e-10
MSC,6.509629,5.684742,7.533671088333776e-11,5.588788484766172e-10
PCDH7,6.500455,2.2435365,8.007747860120641e-11,5.931598583083384e-10
MEX3A,6.4996037,0.51399964,8.053185169303938e-11,5.962284727064591e-10
ATP10D,6.498249,2.42328,8.126023234094736e-11,6.013216745130382e-10
PLEKHA2,6.4908514,1.614751,8.53525332654266e-11,6.309763479813349e-10
C7orf60,6.4831142,0.6822794,8.9848436472632e-11,6.630587147284108e-10
SLC25A22,6.4754686,0.5026348,9.45179919195588e-11,6.964816490072471e-10
ZDHHC18,6.46745,0.95824397,9.967031446581154e-11,7.33902293217428e-10
GPC6,6.4657583,2.651828,1.0079218310995947e-10,7.417955397050557e-10
SPATA2L,6.464851,0.5307611,1.0139886472943997e-10,7.45858037817083e-10
CRISPLD2,6.46482,2.1603763,1.0141943453047005e-10,7.45858037817083e-10
CEP57L1,6.457047,0.5261898,1.067658376296537e-10,7.842066823721575e-10
RNF169,6.44067,0.77391297,1.18947397778665e-10,8.710992557027208e-10
ITGA4,6.439834,3.8163595,1.1960428006307546e-10,8.754785965326005e-10
RPS6KA2,6.4394197,1.0647556,1.1993102010839363e-10,8.776542015463618e-10
RP11-7K24.3,6.43544,2.1123166,1.231161759079503e-10,9.005198667333545e-10
SHISA4,6.434865,0.5216594,1.2358324316290605e-10,9.037138634930364e-10
TMEM119,6.432958,6.5869765,1.2514425461732622e-10,9.149038904688863e-10
EFNA5,6.430808,0.5891354,1.2692716918887111e-10,9.277103051850307e-10
ARHGAP30,6.4085445,1.5701898,1.4691543433535257e-10,1.0703838787289972e-09
RP11-132A1.4,6.3908844,1.8421342,1.6492922913026963e-10,1.1983970600513946e-09
APOBEC3C,6.3792768,3.3803568,1.7792610865158056e-10,1.289368020603813e-09
OLFML2B,6.3765597,5.879191,1.811101524136983e-10,1.311802231843238e-09
SFXN3,6.375399,0.87632316,1.82486939513251e-10,1.3214525505473678e-09
INPP5F,6.3739834,0.55733126,1.8418084096924224e-10,1.3333939480249523e-09
RP11-803D5.4,6.369883,3.9269059,1.891722981953052e-10,1.3688634563740594e-09
LGR4,6.369469,1.3264053,1.896837101944964e-10,1.3722301107574114e-09
SH3D19,6.366803,0.64425844,1.9300881208077582e-10,1.3956057902718159e-09
CDCA2,6.3608475,1.1728522,2.0064392073548013e-10,1.4494037160417954e-09
LINC00960,6.35357,1.5862015,2.1037444519436963e-10,1.5178508563368582e-09
KLK8,6.3513207,3.0608382,2.1347431495200872e-10,1.539469271517845e-09
BMP1,6.351009,2.574214,2.1390757607639578e-10,1.542219679796187e-09
ELOVL6,6.3479233,0.73718005,2.1824057207092834e-10,1.5715541122269103e-09
RAC2,6.3428984,0.8914042,2.2548250901538179e-10,1.6229173179749083e-09
PLXND1,6.3410783,0.80732733,2.2816269624913684e-10,1.6410163153303305e-09
CXCL10,6.335948,2.428321,2.3588625558372995e-10,1.695336242995176e-09
LTBP2,6.3339057,3.5005755,2.3903161680288244e-10,1.7175270812953367e-09
MUC16,6.322449,0.67256737,2.574497116463605e-10,1.8458529723610408e-09
SLC7A6,6.32146,0.5380729,2.5910352180598796e-10,1.8572625395027582e-09
ZNF750,6.3196807,0.9940873,2.621039644921257e-10,1.8783169863206496e-09
GMEB1,6.306448,0.70700777,2.8551210612476075e-10,2.0416381557016623e-09
LINC01615,6.306195,5.784781,2.859790650017743e-10,2.0444855830001816e-09
C1orf216,6.303191,0.5856374,2.9157852908053277e-10,2.0835146371428697e-09
FAM89A,6.30246,1.8475498,2.929575810026267e-10,2.0928658712040123e-09
ALDH3B1,6.3008704,1.2446023,2.959788029619678e-10,2.1139413280010057e-09
TERF2,6.294181,0.61732477,3.0902701652796426e-10,2.2044866320599715e-09
RP11-490M8.1,6.2908325,2.1737812,3.15767893554317e-10,2.2520332883306566e-09
ZCCHC2,6.2876554,0.61556286,3.222966424334206e-10,2.2980446209767133e-09
FAM175A,6.2857714,0.5735996,3.262297180473413e-10,2.3249732039073823e-09
AGO1,6.28286,0.6365446,3.3240045395283507e-10,2.366681680407003e-09
CCNYL1,6.281848,1.1030971,3.34572438288774e-10,2.3815758457362023e-09
DNASE1L1,6.280153,0.66008085,3.382399263182154e-10,2.4071057274340586e-09
ASAP2,6.275404,0.69116646,3.487281338228762e-10,2.4793719758382538e-09
MYBL2,6.265785,0.7037638,3.709516863337748e-10,2.6342265320664266e-09
MTPAP,6.263804,0.6261671,3.756974580152342e-10,2.6672904773560076e-09
PRKD3,6.2458167,0.7857359,4.2159148842092943e-10,2.984566601242737e-09
GXYLT2,6.2450423,5.3025217,4.23685852307764e-10,2.9979655989211675e-09
WDR92,6.244306,1.1381243,4.256859470598089e-10,3.011401442762146e-09
MNS1,6.2426724,0.7220521,4.3015662314512926e-10,3.0415807077227414e-09
GNB1L,6.241361,0.8899972,4.337788931529845e-10,3.0664640585158552e-09
BCL6,6.2331843,0.64031446,4.5704792471453883e-10,3.2278873979898776e-09
SLC9A7,6.232967,0.67401683,4.5768252847463756e-10,3.2316016668573734e-09
CHST2,6.2282715,5.5247335,4.716094830381527e-10,3.328356221023829e-09
CMTM4,6.228159,0.67972934,4.719480842208261e-10,3.3299554789126302e-09
RAB23,6.2136145,0.93341184,5.17794261456925e-10,3.6473766348966478e-09
TACC3,6.2104297,0.8444248,5.283990981259219e-10,3.7203150330518674e-09
PDSS1,6.207674,0.5323838,5.377448495919493e-10,3.783428209398351e-09
COL5A1,6.206946,3.0510535,5.402425035177985e-10,3.800101811472606e-09
STRIP2,6.199262,2.5874531,5.672852637243607e-10,3.98560792682335e-09
CSPG4,6.1943746,4.982846,5.851686787816013e-10,4.107370237538563e-09
PLEKHA4,6.1791553,1.353571,6.444537294722985e-10,4.509659387714722e-09
FRGCA,6.1728063,2.328998,6.708844870116038e-10,4.691300200450615e-09
EGFLAM,6.172006,3.7486835,6.742890474836791e-10,4.71289051453508e-09
SLC38A7,6.168039,0.89278567,6.914209998722967e-10,4.829227293681701e-09
SLC9B2,6.1656566,2.9002535,7.019122941118594e-10,4.899051230241294e-09
PDE9A,6.1623416,2.455025,7.167711254509037e-10,4.9992390037606665e-09
KIF20B,6.1610813,0.5420469,7.22499196459402e-10,5.038008585442635e-09
HMOX1,6.151887,1.532096,7.656649693531306e-10,5.33150270111865e-09
SLC26A4-AS1,6.1495914,6.2657437,7.768278316130417e-10,5.4041698449580185e-09
SLITRK6,6.148265,0.5956531,7.83351639588165e-10,5.445731657674751e-09
FAM65A,6.1307015,0.8531132,8.749230743717873e-10,6.069549176457385e-09
PRSS12,6.129638,4.2268343,8.80790435129338e-10,6.108827153650713e-09
ZNF430,6.125495,0.58093685,9.040216897824009e-10,6.2670265568431165e-09
CC2D2A,6.124761,1.3261938,9.081966142543953e-10,6.293034241814479e-09
MAP2,6.124148,2.0073588,9.117022714623828e-10,6.315853596782625e-09
MAN1A1,6.123051,0.7010124,9.180015395022955e-10,6.356529989292443e-09
C21orf91,6.122461,0.8105856,9.214110132703032e-10,6.3786527724251275e-09
DCLRE1C,6.1050487,0.82447296,1.0276948290142222e-09,7.0962495009474845e-09
EPHB3,6.099844,0.5374353,1.0617188872615298e-09,7.324382291171013e-09
CEP78,6.0983973,0.6133355,1.071370934800905e-09,7.3875398897113425e-09
RNF217,6.085369,1.3611163,1.1622339271687766e-09,8.001088528944022e-09
LOXL1-AS1,6.0849524,0.75221103,1.165260319183266e-09,8.020065988489826e-09
FAR2,6.078212,1.5317396,1.21530197501166e-09,8.350952998156158e-09
ZDHHC8,6.0749784,1.080097,1.2400451548903064e-09,8.519007068011432e-09
USP18,6.0733833,0.5374006,1.2524306812169714e-09,8.60012042601021e-09
LOXL4,6.072711,7.9140863,1.2576869130307659e-09,8.634219576343515e-09
CACNA2D1,6.0726113,4.1565495,1.2584681828605982e-09,8.637588753692099e-09
ALDH1L2,6.0674734,2.7983954,1.2993805503437706e-09,8.91016649062992e-09
CEP131,6.061257,0.6648668,1.3506181805154247e-09,9.250847814159209e-09
PHLDB2,6.0579953,0.70191973,1.3782834210459429e-09,9.431645790094136e-09
CDK19,6.054864,0.58822155,1.405362196740893e-09,9.608101677557363e-09
FAM3D,6.048755,3.098453,1.459694272216026e-09,9.970385893820147e-09
TRDMT1,6.0476813,0.9230912,1.4694513686656872e-09,1.0025515728438934e-08
RAB35,6.043883,0.51845217,1.5044858736876175e-09,1.0257481880842451e-08
HSPB2,6.041572,6.074293,1.5261957800214918e-09,1.0403113050751721e-08
USP13,6.026514,0.6022637,1.6753359885520702e-09,1.1380572297833836e-08
RFC5,6.023774,0.56579316,1.7039621738976522e-09,1.1567102127054541e-08
DLC1,6.020722,2.315481,1.736407376955865e-09,1.1776596838282101e-08
AMOTL1,6.01857,1.8066288,1.7596486274274231e-09,1.1923343810232354e-08
FOXI1,6.0164943,1.7807688,1.782348773366766e-09,1.2068908239242554e-08
FAM180A,6.0160317,3.8676887,1.7874475374269495e-09,1.2100677966829575e-08
SYDE1,6.0146155,1.9529351,1.8031421818471278e-09,1.2195820403289502e-08
FCHSD2,6.0134854,0.6207766,1.8157601273581738e-09,1.2278370676993536e-08
SESN2,6.0075197,0.5693136,1.8838296883126903e-09,1.2718416921571576e-08
LAYN,6.00731,4.704543,1.8862658238202335e-09,1.2731973153154825e-08
GALNT5,6.0043244,1.6969597,1.9213009399915305e-09,1.2956688784025443e-08
CRYBG3,5.999614,0.7626606,1.9778764644486333e-09,1.332914798672965e-08
PROSER2,5.9966793,1.3564154,2.013934132377132e-09,1.3565995368819499e-08
BACE1,5.995705,1.1137002,2.0260419408389925e-09,1.364137342096145e-08
CNRIP1,5.9940667,6.1767583,2.0465724990897397e-09,1.3773368065965422e-08
CCNA2,5.990565,0.9507701,2.091133967465662e-09,1.406689734268247e-08
MIR222HG,5.9847727,3.342529,2.166922085117726e-09,1.45668311907767e-08
ADGRE1,5.9780655,8.050105,2.2580298838619576e-09,1.5162150527747873e-08
AUNIP,5.9779043,1.4028836,2.2602625423498906e-09,1.5173715550166924e-08
PI15,5.9770637,0.92864037,2.271956963188737e-09,1.5248780222684137e-08
MELK,5.976345,0.9213558,2.2819918566245376e-09,1.531267521395111e-08
CEP55,5.973191,1.297153,2.3265731405216036e-09,1.559422885192264e-08
LINC01116,5.968531,1.0650222,2.3939896300935013e-09,1.603164271882209e-08
ALKBH8,5.9663916,1.0621955,2.4255765528009956e-09,1.6235854940214318e-08
IL1RAP,5.962923,1.2561535,2.477651852353639e-09,1.6569505741347445e-08
C15orf41,5.95606,0.64197,2.5839178223803223e-09,1.7268516208773685e-08
MIR22HG,5.954925,0.5032915,2.601912789039418e-09,1.7384870327305397e-08
NFE4,5.953772,2.9253378,2.6203163935989943e-09,1.749211210841466e-08
IRAK2,5.9474354,2.1218438,2.7237609459635894e-09,1.8154132303594575e-08
MCM2,5.9457994,0.5652355,2.751106458207131e-09,1.8328175738712217e-08
ATP11B,5.942947,0.51931506,2.799431096065491e-09,1.864176590802133e-08
TMEM44,5.9401226,0.9907399,2.8480934285918785e-09,1.895732301596649e-08
PPARGC1B,5.9286656,1.9242458,3.0540582153375986e-09,2.0278319097059583e-08
RHCG,5.9281163,1.1056924,3.0642944961919506e-09,2.0341743303254132e-08
POLD1,5.920923,0.64525294,3.2013900853335297e-09,2.12281292165972e-08
SAMHD1,5.9096174,0.7862738,3.42902707346574e-09,2.269202358676983e-08
PLAGL1,5.90711,1.0072999,3.48161096592445e-09,2.3029752803077124e-08
HS3ST3A1,5.8985753,5.3590684,3.6665384946283983e-09,2.420452687850492e-08
F2R,5.883149,2.003539,4.0253321385976756e-09,2.6537738464950038e-08
GULP1,5.879992,1.3786598,4.102858197867387e-09,2.703685345682425e-08
ZCCHC24,5.878985,1.2771357,4.127895562447445e-09,2.719581625487478e-08
NDRG4,5.878581,4.503794,4.137977645511265e-09,2.7256200561361636e-08
RBM19,5.877743,0.55120677,4.158984117170189e-09,2.7388499392208472e-08
PLCE1,5.8765798,1.2467011,4.188296122951239e-09,2.757542263589663e-08
PBK,5.875892,0.6844304,4.205720108205172e-09,2.767788312909791e-08
NDC80,5.873942,1.395185,4.255526765999154e-09,2.7993269321560366e-08
ROPN1,5.8722444,3.2322266,4.299337745538194e-09,2.8262703778042697e-08
TWIST2,5.8691745,24.974575,4.3796978163044915e-09,2.8771885809143053e-08
IGFBP3,5.868975,2.3953638,4.3849671214287585e-09,2.8800138595414466e-08
RP11-467L13.7,5.867927,0.7088958,4.412766359621727e-09,2.897632115075813e-08
SLC2A6,5.862884,1.2672174,4.548958169676964e-09,2.983109247000555e-08
CDT1,5.8581347,0.7376988,4.680946316874274e-09,3.066958502415663e-08
SYNE1,5.8460164,2.3294764,5.034849429723519e-09,3.292306533845819e-08
ZNF362,5.8421435,0.5163643,5.153332064718069e-09,3.3690418267427955e-08
GINS4,5.8397026,1.2921555,5.229408472989799e-09,3.415773333203112e-08
DUSP7,5.833854,1.572655,5.416145192367977e-09,3.533090061533064e-08
MCU,5.8316584,0.7711548,5.4879149046125934e-09,3.5783371460273296e-08
AURKB,5.8275,1.1230848,5.626395610026062e-09,3.663811228053108e-08
RP11-295M3.4,5.8122373,2.3286362,6.164345292200341e-09,4.0106012816847425e-08
ZNF532,5.8080935,0.9934142,6.318818642135912e-09,4.1102042154151625e-08
SPESP1,5.805435,1.0832728,6.419901381537018e-09,4.173216610783563e-08
CASC5,5.8034873,1.0153209,6.4949605103977275e-09,4.2210854831837295e-08
IRX1,5.8027463,4.892054,6.5237499732126334e-09,4.238869273460035e-08
PRR11,5.792164,0.8668563,6.9485298561123185e-09,4.506994725388036e-08
RP5-862P8.2,5.783652,1.4053339,7.30960892853691e-09,4.7380990249005435e-08
RRAD,5.773709,3.850977,7.754546985902856e-09,5.017757247700753e-08
OBP2A,5.7700152,2.746077,7.926444523777587e-09,5.1256410401365593e-08
FAM171A1,5.7672367,2.788848,8.058190505377749e-09,5.2062004586999346e-08
CDCA8,5.7672033,0.6803081,8.059778936331954e-09,5.2062004586999346e-08
NDN,5.764535,1.6743335,8.188340999465477e-09,5.28465254910152e-08
RAP2A,5.7504354,0.65143204,8.90140295014196e-09,5.7348952094598245e-08
NKX1-2,5.7482166,3.0982757,9.018973069641084e-09,5.809383151638613e-08
HJURP,5.741665,1.5015064,9.375008026794351e-09,6.030876539607885e-08
FGD4,5.732453,0.64351934,9.898855124724288e-09,6.356860894674454e-08
C1RL-AS1,5.7323403,1.7094171,9.905423157930556e-09,6.359705177170141e-08
STK26,5.731998,0.91784894,9.925451909056438e-09,6.3711887221929e-08
SPG20,5.7094145,0.57647926,1.133654659303533e-08,7.255048210303906e-08
FAM84A,5.709205,0.53516847,1.135051531649251e-08,7.26242461599466e-08
BCO2,5.698196,1.9252634,1.2108200312419592e-08,7.732240547447846e-08
TIMP4,5.6962223,2.8265703,1.2249107926369725e-08,7.818864877087827e-08
ARAP2,5.69383,0.87884593,1.2422087235774549e-08,7.924177639589887e-08
TTC28,5.6815734,1.251807,1.3346132442795211e-08,8.48995626704386e-08
NKX2-5,5.6734424,3.774408,1.3995630683662471e-08,8.884117999943131e-08
CCDC18,5.662088,0.6589855,1.4954214431718153e-08,9.472382993146056e-08
PKD2,5.6598616,2.194749,1.514951526789089e-08,9.587921189020856e-08
PSTK,5.6583533,0.8448663,1.528321371927552e-08,9.67047868727855e-08
GLYATL2,5.657814,0.663121,1.533130557239746e-08,9.698844863491355e-08
DCN,5.6515617,2.0538924,1.5899646830928095e-08,1.0047698176917853e-07
CEP85L,5.6439548,1.9458163,1.6618770354774434e-08,1.049545239928862e-07
B4GALNT1,5.634584,3.5303416,1.754813342724733e-08,1.1068278557325943e-07
CLEC2B,5.6285925,1.5673524,1.816860327098386e-08,1.144991693633241e-07
MYO5A,5.6247687,0.8369409,1.8575684258995897e-08,1.1696544262446528e-07
NLE1,5.618138,0.53588545,1.9302631746971842e-08,1.2138856804837431e-07
GINS3,5.6180253,1.35321,1.931519754469527e-08,1.2144190496858205e-07
SRPX2,5.6150885,3.210187,1.9646162382285502e-08,1.2347058679190337e-07
ARHGEF40,5.611709,1.3761891,2.0033773287665177e-08,1.258002494534633e-07
TOP2A,5.6110854,0.65382856,2.010612130827716e-08,1.2622789376245876e-07
CENPBD1,5.6094704,0.7875486,2.029469594352528e-08,1.2735799799257855e-07
NR2F1,5.607778,1.9204051,2.0494062938686132e-08,1.285548466995685e-07
TTL,5.6036625,0.84092087,2.0986896202850062e-08,1.3134148280348154e-07
CCDC28B,5.597119,0.75743914,2.1794311581127047e-08,1.3622246504974784e-07
TLN2,5.5936937,0.58701223,2.2228884444684247e-08,1.3885113890625982e-07
IKZF5,5.5917253,0.52508914,2.2482394848236272e-08,1.4037569215090488e-07
MYL9,5.589318,0.9077562,2.279635206432708e-08,1.4224636640684935e-07
